Pobreza binaria,POBREZA,,Ingresos,Nivel de Estudio alcanzado,Grupo de Edad,,4162
1,3,,"1,000.00",3,4,,
0,2,,"1,000.00",2,4,,
0,1,,"1,000.00",2,4,,
1,3,,"1,000.00",2,4,,
0,2,,"1,000.00",3,4,,
1,3,,"1,000.00",3,4,,
0,2,,"1,000.00",2,4,,
1,3,,"1,000.00",5,4,,
0,2,,"1,000.00",3,4,,
0,1,,"1,000.00",2,4,,
0,1,,"1,000.00",2,4,,
1,3,,"1,000.00",2,4,,
1,3,,"1,000.00",4,4,,
1,3,,"1,000.00",3,4,,
0,2,,"1,000.00",2,4,,
0,2,,"1,000.00",5,4,,
0,2,,"1,000.00",2,4,,
0,1,,"1,000.00",2,4,,
0,2,,"1,000.00",3,4,,
1,3,,"1,000.00",2,4,,
0,2,,"1,000.00",2,4,,
0,2,,"1,000.00",2,4,,
0,2,,"1,000.00",2,4,,
0,2,,"1,000.00",3,4,,
1,3,,"1,000.00",3,4,,
0,1,,"1,000.00",2,4,,
1,3,,"1,000.00",2,3,,
1,3,,"1,000.00",2,3,,
0,2,,"1,000.00",2,3,,
0,2,,990,4,4,,
0,2,,982,2,8,,
1,3,,980,2,13,,
0,2,,980,2,6,,
0,2,,975,2,8,,
1,3,,960,2,15,,
0,2,,960,2,11,,
0,1,,960,2,11,,
0,2,,960,3,9,,
1,3,,960,2,8,,
0,2,,960,2,8,,
0,2,,960,2,7,,
0,2,,960,4,6,,
1,3,,960,4,6,,
0,1,,960,4,6,,
1,3,,960,3,5,,
0,2,,960,2,5,,
0,1,,960,2,4,,
0,1,,960,2,3,,
0,2,,960,2,3,,
1,3,,950,2,6,,
0,2,,950,2,5,,
1,3,,925,4,5,,
0,2,,925,3,4,,
1,3,,920,4,9,,
1,3,,900,4,15,,
1,3,,900,4,14,,
1,3,,900,2,13,,
1,3,,900,2,12,,
1,3,,900,2,12,,
1,3,,900,2,12,,
0,2,,900,2,12,,
1,3,,900,2,12,,
0,1,,900,2,12,,
1,3,,900,2,12,,
1,3,,900,2,12,,
0,2,,900,3,11,,
1,3,,900,4,11,,
1,3,,900,2,11,,
1,3,,900,2,11,,
0,2,,900,2,11,,
1,3,,900,2,10,,
1,3,,900,5,10,,
0,2,,900,2,10,,
0,2,,900,2,10,,
1,3,,900,3,10,,
1,3,,900,2,10,,
0,1,,900,3,10,,
0,2,,900,2,9,,
0,2,,900,2,9,,
1,3,,900,2,9,,
0,2,,900,4,9,,
1,3,,900,2,9,,
0,2,,900,2,9,,
0,2,,900,2,9,,
0,2,,900,3,9,,
0,2,,900,4,9,,
1,3,,900,2,8,,
1,3,,900,3,8,,
1,3,,900,2,8,,
0,2,,900,4,8,,
0,2,,900,3,8,,
0,2,,900,4,8,,
0,1,,900,2,8,,
0,2,,900,2,8,,
1,3,,900,2,8,,
1,3,,900,2,8,,
0,2,,900,2,8,,
0,1,,900,2,8,,
0,2,,900,3,8,,
0,1,,900,2,8,,
0,2,,900,2,7,,
0,2,,900,3,7,,
0,1,,900,3,7,,
0,1,,900,3,7,,
1,3,,900,2,7,,
0,2,,900,2,7,,
1,3,,900,4,7,,
0,2,,900,3,7,,
0,1,,900,2,7,,
0,2,,900,4,7,,
1,3,,900,3,6,,
0,2,,900,2,6,,
1,3,,900,2,6,,
0,1,,900,2,6,,
0,2,,900,2,6,,
0,1,,900,3,6,,
0,1,,900,3,6,,
0,1,,900,3,6,,
1,3,,900,4,6,,
0,2,,900,2,6,,
0,2,,900,3,6,,
0,2,,900,3,6,,
0,2,,900,2,6,,
0,1,,900,2,6,,
1,3,,900,5,6,,
0,1,,900,4,6,,
0,2,,900,4,5,,
0,1,,900,3,5,,
1,3,,900,3,5,,
1,3,,900,4,5,,
0,1,,900,2,5,,
0,1,,900,2,5,,
0,2,,900,4,5,,
0,1,,900,2,5,,
0,2,,900,3,5,,
0,1,,900,4,5,,
1,3,,900,4,5,,
0,1,,900,3,5,,
0,2,,900,4,5,,
0,2,,900,2,5,,
0,2,,900,3,5,,
0,1,,900,3,5,,
0,2,,900,2,5,,
0,1,,900,4,5,,
1,3,,900,4,5,,
0,2,,900,2,5,,
0,2,,900,2,5,,
0,2,,900,3,5,,
0,2,,900,4,5,,
1,3,,900,3,5,,
0,2,,900,3,5,,
0,2,,900,2,5,,
0,2,,900,3,5,,
0,2,,900,2,5,,
1,3,,900,3,5,,
1,3,,900,4,5,,
0,2,,900,4,5,,
0,2,,900,4,4,,
0,2,,900,3,4,,
0,2,,900,2,4,,
0,2,,900,2,4,,
0,2,,900,2,4,,
0,2,,900,2,4,,
0,2,,900,2,4,,
0,1,,900,3,4,,
1,3,,900,3,4,,
0,2,,900,2,4,,
0,1,,900,2,4,,
0,2,,900,2,4,,
1,3,,900,2,3,,
1,3,,900,2,3,,
0,2,,900,2,3,,
0,1,,900,2,3,,
0,1,,900,2,3,,
0,2,,890,4,5,,
1,3,,876,2,7,,
1,3,,875,2,10,,
1,3,,875,4,8,,
0,1,,875,2,5,,
1,3,,850,4,10,,
0,1,,850,2,9,,
0,2,,850,2,8,,
1,3,,850,4,8,,
0,1,,850,2,7,,
0,2,,850,4,6,,
0,1,,840,2,10,,
1,3,,840,3,10,,
1,3,,840,2,8,,
0,2,,840,4,7,,
1,3,,840,2,5,,
0,2,,840,2,4,,
0,2,,825,2,5,,
1,3,,800,2,18,,
1,3,,800,2,15,,
0,2,,800,2,15,,
0,2,,800,2,14,,
1,3,,800,4,14,,
1,3,,800,2,14,,
0,2,,800,2,14,,
1,3,,800,3,14,,
1,3,,800,3,13,,
1,3,,800,3,13,,
1,3,,800,2,13,,
1,3,,800,2,13,,
1,3,,800,2,13,,
1,3,,800,2,12,,
1,3,,800,2,12,,
0,1,,800,2,12,,
0,2,,800,2,12,,
0,1,,800,2,12,,
0,2,,800,4,12,,
0,2,,800,2,12,,
0,1,,800,2,11,,
1,3,,800,2,11,,
0,2,,800,2,11,,
0,1,,800,2,11,,
1,3,,800,2,11,,
1,3,,800,3,11,,
1,3,,800,2,11,,
1,3,,800,2,11,,
0,2,,800,3,11,,
0,1,,800,2,11,,
1,3,,800,2,10,,
1,3,,800,2,10,,
1,3,,800,3,10,,
1,3,,800,4,10,,
0,2,,800,2,10,,
0,2,,800,2,10,,
0,2,,800,4,10,,
0,2,,800,4,10,,
1,3,,800,2,10,,
0,2,,800,2,10,,
1,3,,800,3,10,,
1,3,,800,2,10,,
0,2,,800,4,10,,
0,1,,800,2,10,,
0,2,,800,2,9,,
1,3,,800,2,9,,
1,3,,800,2,9,,
0,2,,800,2,9,,
1,3,,800,4,9,,
1,3,,800,4,9,,
0,2,,800,4,9,,
1,3,,800,4,9,,
0,2,,800,4,9,,
1,3,,800,2,9,,
1,3,,800,2,9,,
0,2,,800,2,9,,
1,3,,800,2,9,,
1,3,,800,2,9,,
0,2,,800,2,9,,
0,2,,800,2,9,,
0,2,,800,5,9,,
0,2,,800,2,9,,
1,3,,800,2,9,,
0,2,,800,2,9,,
0,2,,800,2,9,,
0,1,,800,2,9,,
1,3,,800,4,9,,
1,3,,800,2,9,,
0,2,,800,2,9,,
1,3,,800,2,9,,
1,3,,800,2,9,,
1,3,,800,2,8,,
0,2,,800,4,8,,
0,2,,800,2,8,,
1,3,,800,4,8,,
0,2,,800,2,8,,
0,2,,800,3,8,,
0,1,,800,4,8,,
0,2,,800,3,8,,
1,3,,800,3,8,,
1,3,,800,2,8,,
0,2,,800,4,8,,
1,3,,800,3,8,,
1,3,,800,4,8,,
1,3,,800,2,8,,
1,3,,800,4,8,,
0,2,,800,2,8,,
0,2,,800,3,8,,
0,2,,800,4,8,,
1,3,,800,3,8,,
1,3,,800,2,8,,
1,3,,800,3,7,,
1,3,,800,2,7,,
0,1,,800,2,7,,
1,3,,800,3,7,,
0,2,,800,3,7,,
0,2,,800,4,7,,
1,3,,800,2,7,,
0,1,,800,2,7,,
0,2,,800,3,7,,
1,3,,800,4,7,,
0,1,,800,3,7,,
1,3,,800,4,7,,
0,2,,800,4,7,,
0,1,,800,2,7,,
0,1,,800,2,7,,
1,3,,800,3,7,,
1,3,,800,2,7,,
1,3,,800,3,7,,
0,2,,800,3,7,,
0,2,,800,2,7,,
1,3,,800,2,7,,
0,2,,800,3,7,,
1,3,,800,4,7,,
0,2,,800,2,7,,
0,1,,800,2,7,,
0,1,,800,2,7,,
1,3,,800,2,7,,
0,2,,800,2,6,,
0,2,,800,2,6,,
1,3,,800,4,6,,
0,1,,800,4,6,,
0,2,,800,3,6,,
0,2,,800,4,6,,
0,1,,800,4,6,,
1,3,,800,3,6,,
0,2,,800,2,6,,
0,2,,800,2,6,,
0,2,,800,2,6,,
0,1,,800,2,6,,
0,2,,800,4,6,,
0,2,,800,4,6,,
0,1,,800,2,6,,
1,3,,800,2,6,,
0,2,,800,3,6,,
0,2,,800,2,6,,
0,1,,800,4,6,,
1,3,,800,2,6,,
1,3,,800,4,6,,
1,3,,800,3,6,,
0,2,,800,2,6,,
1,3,,800,3,6,,
1,3,,800,4,6,,
1,3,,800,3,6,,
1,3,,800,3,6,,
1,3,,800,2,6,,
1,3,,800,2,6,,
0,1,,800,3,6,,
0,2,,800,4,6,,
1,3,,800,2,6,,
0,2,,800,3,6,,
0,2,,800,2,5,,
0,2,,800,3,5,,
0,2,,800,3,5,,
0,1,,800,2,5,,
0,1,,800,4,5,,
0,2,,800,4,5,,
0,1,,800,4,5,,
0,2,,800,4,5,,
1,3,,800,4,5,,
1,3,,800,2,5,,
0,1,,800,3,5,,
1,3,,800,2,5,,
0,2,,800,4,5,,
0,2,,800,4,5,,
0,1,,800,2,5,,
1,3,,800,3,5,,
0,1,,800,3,5,,
0,1,,800,3,5,,
0,2,,800,4,5,,
1,3,,800,4,5,,
0,1,,800,4,5,,
1,3,,800,2,5,,
0,2,,800,3,5,,
1,3,,800,4,5,,
0,2,,800,4,5,,
0,1,,800,2,5,,
0,1,,800,2,5,,
0,2,,800,4,5,,
1,3,,800,3,5,,
0,2,,800,3,5,,
0,2,,800,2,5,,
0,2,,800,2,5,,
1,3,,800,4,5,,
1,3,,800,4,5,,
1,3,,800,4,4,,
1,3,,800,2,4,,
1,3,,800,2,4,,
0,2,,800,3,4,,
1,3,,800,4,4,,
0,2,,800,3,4,,
0,2,,800,3,4,,
0,1,,800,2,4,,
0,1,,800,2,4,,
0,2,,800,4,4,,
0,2,,800,2,4,,
0,1,,800,4,4,,
0,2,,800,3,4,,
0,2,,800,3,4,,
0,2,,800,3,4,,
1,3,,800,3,4,,
0,2,,800,3,4,,
0,1,,800,2,4,,
1,3,,800,4,4,,
0,1,,800,2,4,,
1,3,,800,2,4,,
0,2,,800,3,4,,
0,1,,800,2,4,,
0,1,,800,2,4,,
0,1,,800,2,4,,
0,1,,800,2,4,,
0,1,,800,2,4,,
1,3,,800,3,4,,
0,1,,800,2,4,,
1,3,,800,4,4,,
0,2,,800,2,4,,
0,2,,800,2,4,,
1,3,,800,2,4,,
0,1,,800,3,4,,
0,2,,800,3,4,,
0,2,,800,2,4,,
0,2,,800,2,4,,
0,2,,800,2,4,,
0,2,,800,3,4,,
1,3,,800,2,4,,
0,2,,800,3,4,,
0,2,,800,2,4,,
0,2,,800,2,4,,
0,2,,800,2,4,,
0,2,,800,2,4,,
0,1,,800,2,4,,
0,2,,800,2,3,,
0,2,,800,2,3,,
1,3,,800,2,3,,
0,2,,800,2,3,,
1,3,,800,2,3,,
0,2,,790,3,5,,
1,3,,780,4,8,,
1,3,,774,4,8,,
0,2,,770,2,7,,
0,2,,770,3,5,,
1,3,,750,2,15,,
0,1,,750,2,11,,
0,1,,750,2,11,,
1,3,,750,2,10,,
1,3,,750,4,9,,
1,3,,750,2,9,,
0,2,,750,2,9,,
0,1,,750,2,9,,
0,1,,750,2,9,,
1,3,,750,2,8,,
1,3,,750,4,8,,
1,3,,750,3,7,,
0,1,,750,2,6,,
0,2,,750,4,6,,
0,2,,750,2,6,,
1,3,,750,5,6,,
0,2,,750,3,6,,
0,2,,750,2,6,,
1,3,,750,4,5,,
0,2,,750,3,5,,
1,3,,750,4,5,,
0,1,,750,2,5,,
0,1,,750,2,4,,
0,2,,750,2,4,,
0,2,,750,2,3,,
0,2,,740,2,11,,
0,2,,740,3,8,,
0,1,,740,2,6,,
1,3,,720,2,15,,
0,2,,720,2,12,,
1,3,,720,2,11,,
0,2,,720,2,11,,
0,2,,720,2,8,,
1,3,,720,2,7,,
1,3,,720,4,7,,
0,2,,720,2,6,,
0,2,,720,3,6,,
1,3,,720,2,5,,
0,2,,720,4,5,,
0,2,,720,4,4,,
0,1,,720,2,4,,
1,3,,720,3,4,,
0,2,,720,2,4,,
0,2,,720,2,4,,
0,1,,708,4,4,,
0,2,,700,2,15,,
1,3,,700,4,12,,
1,3,,700,2,11,,
0,2,,700,2,11,,
0,2,,700,2,11,,
0,2,,700,3,10,,
0,2,,700,2,10,,
1,3,,700,5,10,,
0,2,,700,2,10,,
0,2,,700,3,9,,
1,3,,700,2,9,,
1,3,,700,2,9,,
1,3,,700,2,9,,
0,2,,700,4,9,,
1,3,,700,3,9,,
1,3,,700,2,9,,
0,2,,700,2,8,,
0,1,,700,2,8,,
0,1,,700,2,8,,
0,2,,700,2,8,,
0,2,,700,2,8,,
1,3,,700,2,8,,
0,2,,700,2,8,,
1,3,,700,4,8,,
0,1,,700,2,8,,
0,2,,700,2,7,,
1,3,,700,2,7,,
0,1,,700,2,7,,
0,2,,700,2,7,,
0,2,,700,2,7,,
0,2,,700,2,7,,
1,3,,700,5,7,,
0,1,,700,2,6,,
0,1,,700,2,6,,
1,3,,700,4,6,,
1,3,,700,3,6,,
1,3,,700,4,6,,
0,2,,700,3,6,,
0,1,,700,3,6,,
0,2,,700,3,6,,
0,1,,700,2,6,,
0,1,,700,2,6,,
0,2,,700,3,6,,
1,3,,700,3,6,,
0,1,,700,2,6,,
0,2,,700,3,5,,
1,3,,700,3,5,,
0,2,,700,4,5,,
0,1,,700,3,5,,
1,3,,700,3,5,,
0,2,,700,2,5,,
1,3,,700,2,5,,
0,2,,700,3,5,,
1,3,,700,2,5,,
0,2,,700,4,5,,
1,3,,700,2,5,,
0,1,,700,2,5,,
0,1,,700,2,5,,
1,3,,700,5,5,,
1,3,,700,2,4,,
0,2,,700,2,4,,
0,2,,700,2,4,,
0,2,,700,2,4,,
0,2,,700,3,4,,
0,2,,700,3,4,,
0,2,,700,2,4,,
1,3,,700,2,4,,
1,3,,700,2,4,,
0,2,,700,2,4,,
0,2,,700,2,4,,
0,2,,700,2,4,,
0,2,,700,2,4,,
1,3,,700,2,4,,
0,1,,700,3,4,,
1,3,,681,2,9,,
1,3,,680,3,6,,
1,3,,667,3,8,,
0,2,,666,2,8,,
1,3,,663,4,8,,
0,2,,650,2,13,,
1,3,,650,2,13,,
1,3,,650,3,7,,
1,3,,650,3,7,,
1,3,,650,4,4,,
1,3,,647,3,4,,
0,2,,640,3,12,,
0,2,,640,4,6,,
1,3,,640,4,5,,
0,2,,640,3,4,,
1,3,,625,2,13,,
1,3,,625,4,5,,
1,3,,600,4,14,,
1,3,,600,2,14,,
1,3,,600,2,14,,
1,3,,600,4,13,,
0,2,,600,4,13,,
1,3,,600,4,13,,
1,3,,600,2,13,,
1,3,,600,3,13,,
1,3,,600,3,12,,
1,3,,600,4,12,,
1,3,,600,4,12,,
1,3,,600,2,12,,
1,3,,600,3,12,,
1,3,,600,2,12,,
1,3,,600,3,12,,
1,3,,600,3,12,,
0,1,,600,2,11,,
1,3,,600,2,11,,
1,3,,600,2,11,,
1,3,,600,4,11,,
1,3,,600,2,11,,
1,3,,600,2,11,,
1,3,,600,4,10,,
1,3,,600,2,10,,
1,3,,600,3,10,,
0,2,,600,3,10,,
0,1,,600,2,10,,
0,2,,600,2,10,,
1,3,,600,3,10,,
0,2,,600,2,10,,
1,3,,600,4,10,,
0,2,,600,2,10,,
0,1,,600,2,10,,
0,2,,600,2,10,,
1,3,,600,2,10,,
0,2,,600,2,9,,
1,3,,600,2,9,,
0,2,,600,2,9,,
1,3,,600,2,9,,
1,3,,600,4,9,,
1,3,,600,2,9,,
0,2,,600,2,9,,
1,3,,600,3,9,,
0,2,,600,2,9,,
1,3,,600,4,9,,
0,2,,600,2,9,,
0,2,,600,3,8,,
1,3,,600,3,8,,
0,2,,600,2,8,,
0,2,,600,3,8,,
1,3,,600,2,8,,
1,3,,600,3,8,,
1,3,,600,4,8,,
1,3,,600,4,8,,
1,3,,600,2,8,,
0,1,,600,2,8,,
0,2,,600,4,8,,
0,2,,600,2,8,,
0,2,,600,2,8,,
1,3,,600,4,8,,
0,2,,600,2,8,,
1,3,,600,2,8,,
0,1,,600,4,8,,
0,2,,600,3,8,,
0,1,,600,2,8,,
0,2,,600,2,8,,
0,2,,600,2,8,,
1,3,,600,4,8,,
0,2,,600,2,8,,
1,3,,600,2,7,,
1,3,,600,4,7,,
0,1,,600,2,7,,
0,2,,600,4,7,,
0,1,,600,2,7,,
1,3,,600,2,7,,
0,1,,600,3,7,,
0,2,,600,2,7,,
0,2,,600,2,7,,
0,1,,600,3,7,,
0,1,,600,2,7,,
0,2,,600,2,7,,
1,3,,600,4,7,,
1,3,,600,4,7,,
0,2,,600,2,7,,
0,2,,600,3,7,,
0,2,,600,3,7,,
0,1,,600,2,7,,
0,1,,600,4,7,,
0,2,,600,2,7,,
0,2,,600,2,7,,
1,3,,600,2,7,,
0,2,,600,2,7,,
1,3,,600,4,7,,
0,2,,600,4,7,,
0,2,,600,2,7,,
0,2,,600,2,7,,
0,2,,600,2,7,,
0,1,,600,2,7,,
0,2,,600,2,7,,
0,2,,600,2,7,,
1,3,,600,4,7,,
1,3,,600,2,7,,
0,1,,600,2,7,,
1,3,,600,2,7,,
0,1,,600,2,7,,
1,3,,600,4,6,,
1,3,,600,2,6,,
1,3,,600,5,6,,
0,1,,600,2,6,,
1,3,,600,2,6,,
0,2,,600,3,6,,
0,2,,600,4,6,,
0,2,,600,4,6,,
0,1,,600,4,6,,
1,3,,600,5,6,,
0,2,,600,3,6,,
0,1,,600,2,6,,
0,2,,600,4,6,,
1,3,,600,2,6,,
1,3,,600,3,6,,
0,2,,600,3,6,,
0,2,,600,2,6,,
0,2,,600,2,6,,
0,1,,600,2,6,,
0,2,,600,2,6,,
0,2,,600,2,6,,
1,3,,600,4,6,,
0,2,,600,2,6,,
1,3,,600,4,6,,
1,3,,600,2,6,,
0,2,,600,2,6,,
1,3,,600,2,6,,
0,2,,600,2,6,,
1,3,,600,3,6,,
0,1,,600,2,6,,
0,1,,600,2,6,,
1,3,,600,4,5,,
1,3,,600,2,5,,
0,2,,600,4,5,,
0,1,,600,2,5,,
0,2,,600,4,5,,
1,3,,600,3,5,,
0,2,,600,2,5,,
1,3,,600,3,5,,
0,1,,600,3,5,,
1,3,,600,2,5,,
0,1,,600,2,5,,
0,1,,600,2,5,,
1,3,,600,4,5,,
1,3,,600,2,5,,
0,2,,600,2,5,,
0,2,,600,2,5,,
0,2,,600,4,5,,
1,3,,600,4,5,,
1,3,,600,4,5,,
0,2,,600,4,5,,
0,2,,600,4,5,,
1,3,,600,2,5,,
0,2,,600,3,5,,
0,2,,600,4,5,,
0,2,,600,3,5,,
0,1,,600,2,5,,
0,2,,600,4,5,,
0,2,,600,2,5,,
1,3,,600,4,5,,
0,2,,600,2,5,,
0,2,,600,2,5,,
0,1,,600,2,5,,
0,1,,600,2,5,,
0,1,,600,2,5,,
0,2,,600,2,5,,
0,2,,600,2,5,,
0,1,,600,2,5,,
1,3,,600,2,4,,
0,2,,600,2,4,,
1,3,,600,4,4,,
0,2,,600,3,4,,
0,2,,600,2,4,,
0,2,,600,4,4,,
0,1,,600,2,4,,
0,1,,600,2,4,,
1,3,,600,2,4,,
0,2,,600,4,4,,
0,2,,600,2,4,,
0,1,,600,3,4,,
0,2,,600,2,4,,
0,2,,600,2,4,,
0,2,,600,2,4,,
0,2,,600,3,4,,
0,1,,600,2,4,,
0,1,,600,2,4,,
0,1,,600,2,4,,
1,3,,600,3,4,,
0,2,,600,4,4,,
1,3,,600,3,4,,
0,2,,600,3,4,,
1,3,,600,2,4,,
0,2,,600,2,4,,
0,2,,600,3,4,,
0,2,,600,2,4,,
0,2,,600,2,4,,
0,1,,600,2,4,,
0,2,,600,3,4,,
1,3,,600,2,4,,
0,1,,600,2,4,,
0,1,,600,2,4,,
0,2,,600,4,4,,
0,2,,600,4,4,,
0,2,,600,3,4,,
0,2,,600,3,4,,
1,3,,600,2,4,,
0,1,,600,2,4,,
1,3,,600,3,4,,
1,3,,600,2,4,,
0,2,,600,2,4,,
0,2,,600,4,4,,
0,2,,600,4,4,,
0,2,,600,2,3,,
1,3,,600,3,3,,
0,2,,600,2,3,,
0,2,,600,2,3,,
0,2,,600,2,3,,
1,3,,600,2,3,,
0,1,,600,2,3,,
1,3,,593,3,8,,
1,3,,593,2,7,,
0,2,,590,2,7,,
0,2,,560,2,11,,
0,2,,560,2,10,,
0,2,,560,3,6,,
0,2,,560,2,6,,
1,3,,560,4,5,,
0,2,,550,2,14,,
1,3,,550,2,12,,
1,3,,550,2,12,,
1,3,,550,4,5,,
0,1,,550,2,3,,
0,2,,546,2,17,,
0,1,,540,2,4,,
0,2,,530,3,12,,
1,3,,530,4,5,,
1,3,,525,2,12,,
1,3,,525,3,4,,
1,3,,520,4,4,,
1,3,,513,2,6,,
1,3,,500,2,17,,
1,3,,500,2,15,,
1,3,,500,2,14,,
0,1,,500,2,14,,
1,3,,500,5,14,,
0,2,,500,2,14,,
1,3,,500,2,14,,
1,3,,500,2,14,,
1,3,,500,5,13,,
0,2,,500,2,13,,
1,3,,500,4,13,,
0,2,,500,2,13,,
1,3,,500,2,13,,
1,3,,500,3,12,,
1,3,,500,2,12,,
1,3,,500,5,12,,
1,3,,500,5,12,,
1,3,,500,2,12,,
1,3,,500,2,12,,
1,3,,500,5,12,,
0,2,,500,2,12,,
1,3,,500,4,12,,
1,3,,500,2,12,,
1,3,,500,2,12,,
1,3,,500,2,12,,
0,2,,500,5,11,,
0,2,,500,2,11,,
0,2,,500,2,11,,
1,3,,500,3,11,,
0,2,,500,2,11,,
1,3,,500,2,11,,
0,2,,500,3,11,,
1,3,,500,3,11,,
1,3,,500,4,11,,
1,3,,500,2,11,,
0,1,,500,3,11,,
1,3,,500,5,10,,
0,2,,500,2,10,,
1,3,,500,2,10,,
1,3,,500,2,10,,
1,3,,500,2,10,,
0,2,,500,2,10,,
0,2,,500,2,10,,
0,1,,500,2,10,,
0,2,,500,2,10,,
1,3,,500,2,10,,
1,3,,500,2,10,,
0,1,,500,2,10,,
1,3,,500,4,10,,
1,3,,500,2,10,,
0,2,,500,4,10,,
0,2,,500,4,10,,
1,3,,500,2,10,,
1,3,,500,4,10,,
1,3,,500,2,10,,
1,3,,500,2,10,,
0,2,,500,2,10,,
0,2,,500,4,9,,
1,3,,500,3,9,,
1,3,,500,2,9,,
1,3,,500,2,9,,
1,3,,500,4,9,,
0,1,,500,2,9,,
1,3,,500,4,9,,
1,3,,500,3,9,,
1,3,,500,2,9,,
1,3,,500,2,9,,
1,3,,500,2,9,,
1,3,,500,2,9,,
0,2,,500,2,9,,
1,3,,500,2,9,,
1,3,,500,2,9,,
0,2,,500,2,9,,
0,2,,500,2,9,,
0,2,,500,2,9,,
0,2,,500,4,9,,
1,3,,500,2,8,,
1,3,,500,4,8,,
0,2,,500,2,8,,
1,3,,500,2,8,,
0,2,,500,5,8,,
0,2,,500,2,8,,
1,3,,500,4,8,,
1,3,,500,4,8,,
0,2,,500,3,8,,
1,3,,500,2,8,,
0,1,,500,3,8,,
0,2,,500,4,8,,
0,2,,500,2,8,,
0,2,,500,2,8,,
0,2,,500,4,8,,
1,3,,500,2,8,,
0,2,,500,3,8,,
0,2,,500,2,8,,
0,2,,500,3,8,,
0,1,,500,2,8,,
0,2,,500,2,8,,
0,2,,500,4,8,,
0,2,,500,2,8,,
1,3,,500,2,8,,
1,3,,500,3,8,,
1,3,,500,2,8,,
1,3,,500,5,8,,
0,2,,500,3,8,,
0,2,,500,4,8,,
0,2,,500,2,8,,
1,3,,500,4,7,,
1,3,,500,2,7,,
1,3,,500,5,7,,
1,3,,500,4,7,,
1,3,,500,2,7,,
1,3,,500,4,7,,
1,3,,500,3,7,,
1,3,,500,2,7,,
1,3,,500,2,7,,
0,2,,500,2,7,,
0,2,,500,3,7,,
0,1,,500,2,7,,
1,3,,500,2,7,,
1,3,,500,4,7,,
0,2,,500,4,7,,
1,3,,500,3,7,,
0,2,,500,4,7,,
1,3,,500,4,7,,
0,2,,500,2,7,,
1,3,,500,4,7,,
1,3,,500,2,7,,
1,3,,500,4,7,,
1,3,,500,4,7,,
0,1,,500,2,7,,
0,2,,500,2,7,,
0,2,,500,2,7,,
0,2,,500,2,7,,
1,3,,500,2,7,,
0,2,,500,2,7,,
0,2,,500,4,7,,
0,2,,500,4,7,,
1,3,,500,2,7,,
0,2,,500,2,7,,
0,2,,500,2,7,,
0,1,,500,4,7,,
0,2,,500,2,7,,
0,1,,500,2,7,,
1,3,,500,4,7,,
1,3,,500,2,7,,
0,1,,500,2,7,,
1,3,,500,4,6,,
0,2,,500,2,6,,
0,2,,500,2,6,,
1,3,,500,2,6,,
0,2,,500,4,6,,
0,1,,500,4,6,,
0,2,,500,3,6,,
0,2,,500,3,6,,
1,3,,500,2,6,,
1,3,,500,2,6,,
0,1,,500,2,6,,
0,2,,500,2,6,,
0,2,,500,2,6,,
0,1,,500,2,6,,
1,3,,500,4,6,,
1,3,,500,2,6,,
0,2,,500,4,6,,
0,2,,500,3,6,,
0,2,,500,2,6,,
1,3,,500,3,6,,
1,3,,500,4,6,,
1,3,,500,5,6,,
0,2,,500,2,6,,
0,2,,500,4,6,,
0,1,,500,3,6,,
0,2,,500,2,6,,
1,3,,500,4,6,,
0,2,,500,4,6,,
0,2,,500,4,6,,
0,1,,500,3,6,,
0,2,,500,2,5,,
0,2,,500,4,5,,
0,2,,500,3,5,,
0,2,,500,3,5,,
0,2,,500,3,5,,
0,1,,500,2,5,,
1,3,,500,2,5,,
0,1,,500,3,5,,
1,3,,500,4,5,,
0,1,,500,2,5,,
0,2,,500,4,5,,
0,1,,500,2,5,,
0,2,,500,3,5,,
0,2,,500,3,5,,
0,2,,500,4,5,,
0,1,,500,2,5,,
0,2,,500,2,5,,
1,3,,500,4,5,,
0,1,,500,3,5,,
0,2,,500,4,5,,
1,3,,500,4,5,,
0,2,,500,4,5,,
0,2,,500,2,5,,
0,2,,500,3,5,,
0,2,,500,2,5,,
1,3,,500,4,5,,
1,3,,500,4,5,,
0,2,,500,3,5,,
1,3,,500,2,5,,
1,3,,500,4,5,,
0,1,,500,2,5,,
0,2,,500,2,4,,
1,3,,500,2,4,,
1,3,,500,3,4,,
0,2,,500,3,4,,
1,3,,500,3,4,,
0,2,,500,2,4,,
0,2,,500,2,4,,
1,3,,500,2,4,,
1,3,,500,4,4,,
0,2,,500,2,4,,
0,2,,500,3,4,,
1,3,,500,4,4,,
0,2,,500,2,4,,
0,1,,500,2,4,,
0,2,,500,4,4,,
0,1,,500,2,4,,
1,3,,500,3,4,,
0,2,,500,3,4,,
0,2,,500,4,4,,
0,2,,500,2,4,,
1,3,,500,4,4,,
1,3,,500,2,4,,
1,3,,500,3,4,,
1,3,,500,3,4,,
0,2,,500,2,4,,
0,2,,500,2,4,,
0,2,,500,2,4,,
0,1,,500,2,4,,
1,3,,500,4,4,,
1,3,,500,3,4,,
1,3,,500,3,4,,
1,3,,500,4,4,,
0,2,,500,2,4,,
0,1,,500,3,4,,
1,3,,500,3,4,,
0,1,,500,2,4,,
1,3,,500,3,4,,
0,2,,500,4,4,,
0,1,,500,2,4,,
0,2,,500,4,4,,
